customer_id,age,gender,annual_income,purchase_amount,purchase_date,next_month_purchase_amount
1502,25,Female,112828,1188.67,2023-07-27T19:16:58+03:00,
1502,25,Female,112828,233.05,2023-11-21T19:16:58+03:00,
1502,25,Female,112828,305.78,2023-12-23T19:16:58+03:00,
1502,25,Female,112828,383.59,2024-02-12T19:16:58+03:00,
1503,72,Female,40897,953.99,2023-12-09T19:16:58+03:00,
1503,72,Female,40897,744.28,2023-12-03T19:16:58+03:00,
1503,72,Female,40897,923.05,2024-04-25T19:16:58+03:00,
1504,34,Male,81735,65.79,2023-07-21T19:16:58+03:00,
1504,34,Male,81735,1105.31,2023-06-17T19:16:58+03:00,
1504,34,Male,81735,1074.43,2023-06-13T19:16:58+03:00,
1504,34,Male,81735,276.25,2023-08-06T19:16:58+03:00,
1504,34,Male,81735,106.06,2023-09-18T19:16:58+03:00,
1505,49,Female,89982,768.05,2024-04-21T19:16:58+03:00,
1505,49,Female,89982,313.69,2024-01-28T19:16:58+03:00,
1505,49,Female,89982,904.87,2024-03-26T19:16:58+03:00,
1506,35,Female,79736,721.26,2024-04-22T19:16:58+03:00,
1506,35,Female,79736,211.70,2024-04-20T19:16:58+03:00,
1507,35,Female,104105,142.17,2023-05-24T19:16:58+03:00,
1507,35,Female,104105,1117.93,2023-10-03T19:16:58+03:00,
1507,35,Female,104105,59.47,2023-06-10T19:16:58+03:00,
1507,35,Female,104105,238.05,2024-05-13T19:16:58+03:00,
1508,19,Female,47121,623.26,2024-05-01T19:16:58+03:00,
1508,19,Female,47121,921.77,2023-08-31T19:16:58+03:00,
1508,19,Female,47121,447.64,2023-12-15T19:16:58+03:00,
1508,19,Female,47121,770.62,2023-10-27T19:16:58+03:00,
1508,19,Female,47121,613.61,2023-08-07T19:16:58+03:00,
1508,19,Female,47121,9.52,2023-08-06T19:16:58+03:00,
1508,19,Female,47121,111.09,2023-07-02T19:16:58+03:00,
1508,19,Female,47121,718.54,2023-09-09T19:16:58+03:00,
1509,32,Female,99258,9.09,2023-12-10T19:16:58+03:00,
1509,32,Female,99258,165.21,2023-11-13T19:16:58+03:00,
1509,32,Female,99258,498.71,2023-12-04T19:16:58+03:00,
1509,32,Female,99258,121.01,2023-07-19T19:16:58+03:00,
1509,32,Female,99258,51.04,2024-02-10T19:16:58+03:00,
1509,32,Female,99258,195.71,2024-04-05T19:16:58+03:00,
1509,32,Female,99258,353.89,2023-12-27T19:16:58+03:00,
1509,32,Female,99258,650.35,2024-04-24T19:16:58+03:00,
1510,30,Male,80176,1186.66,2023-10-07T19:16:58+03:00,
1510,30,Male,80176,302.74,2024-05-17T19:16:58+03:00,
1510,30,Male,80176,1050.95,2024-01-18T19:16:58+03:00,
1510,30,Male,80176,886.20,2024-01-25T19:16:58+03:00,
1510,30,Male,80176,1003.45,2024-03-22T19:16:58+03:00,
1510,30,Male,80176,456.98,2023-06-27T19:16:58+03:00,
1511,21,Male,90726,1121.18,2024-02-08T19:16:58+03:00,
1512,36,Female,122173,111.79,2023-08-13T19:16:58+03:00,
1512,36,Female,122173,1091.45,2023-08-01T19:16:58+03:00,
1512,36,Female,122173,1140.81,2024-01-29T19:16:58+03:00,
1512,36,Female,122173,775.92,2023-10-20T19:16:58+03:00,
1512,36,Female,122173,779.15,2023-08-31T19:16:58+03:00,
1512,36,Female,122173,397.55,2024-05-04T19:16:58+03:00,
1512,36,Female,122173,412.48,2023-06-18T19:16:58+03:00,
1512,36,Female,122173,1158.54,2024-05-18T19:16:58+03:00,
1512,36,Female,122173,521.83,2023-12-21T19:16:58+03:00,
1514,26,Female,94607,915.36,2023-09-24T19:16:58+03:00,
1514,26,Female,94607,739.63,2023-12-13T19:16:58+03:00,
1514,26,Female,94607,872.08,2024-04-27T19:16:58+03:00,
1514,26,Female,94607,880.82,2024-02-24T19:16:58+03:00,
1514,26,Female,94607,745.29,2023-11-10T19:16:58+03:00,
1514,26,Female,94607,1.12,2024-05-02T19:16:58+03:00,
1514,26,Female,94607,711.54,2023-09-15T19:16:58+03:00,
1514,26,Female,94607,232.76,2024-04-01T19:16:58+03:00,
1515,49,Female,124141,53.94,2023-10-10T19:16:58+03:00,
1515,49,Female,124141,175.70,2024-04-15T19:16:58+03:00,
1515,49,Female,124141,957.02,2024-01-20T19:16:58+03:00,
1515,49,Female,124141,447.06,2024-03-16T19:16:58+03:00,
1515,49,Female,124141,311.64,2023-12-09T19:16:58+03:00,
1515,49,Female,124141,150.88,2023-10-14T19:16:58+03:00,
1516,21,Female,106848,337.14,2023-10-15T19:16:58+03:00,
1516,21,Female,106848,514.63,2023-09-21T19:16:58+03:00,
1516,21,Female,106848,859.60,2023-09-01T19:16:58+03:00,
1518,51,Male,52117,816.99,2023-06-03T19:16:58+03:00,
1518,51,Male,52117,669.49,2024-03-06T19:16:58+03:00,
1518,51,Male,52117,220.70,2023-11-17T19:16:58+03:00,
1518,51,Male,52117,37.82,2024-04-24T19:16:58+03:00,
1519,31,Female,73203,221.90,2023-12-22T19:16:58+03:00,
1519,31,Female,73203,800.86,2024-05-13T19:16:58+03:00,
1519,31,Female,73203,1108.61,2023-11-06T19:16:58+03:00,
1519,31,Female,73203,580.55,2024-02-28T19:16:58+03:00,
1519,31,Female,73203,747.84,2023-10-21T19:16:58+03:00,
1519,31,Female,73203,695.13,2023-12-27T19:16:58+03:00,
1519,31,Female,73203,316.74,2024-02-03T19:16:58+03:00,
1519,31,Female,73203,1074.04,2023-12-29T19:16:58+03:00,
1519,31,Female,73203,304.24,2023-07-14T19:16:58+03:00,
1520,21,Female,63674,211.83,2024-01-23T19:16:58+03:00,
1520,21,Female,63674,622.39,2023-11-28T19:16:58+03:00,
1520,21,Female,63674,454.15,2024-05-08T19:16:58+03:00,
1520,21,Female,63674,670.15,2023-08-06T19:16:58+03:00,
1520,21,Female,63674,478.67,2024-01-03T19:16:58+03:00,
1520,21,Female,63674,503.26,2024-02-11T19:16:58+03:00,
1521,25,Female,114444,322.86,2023-11-08T19:16:58+03:00,
1521,25,Female,114444,304.24,2024-01-22T19:16:58+03:00,
1521,25,Female,114444,562.99,2023-10-21T19:16:58+03:00,
1521,25,Female,114444,615.49,2023-09-04T19:16:58+03:00,
1522,38,Male,74935,176.77,2023-06-22T19:16:58+03:00,
1523,37,Male,114841,873.25,2023-07-29T19:16:58+03:00,
1523,37,Male,114841,958.71,2023-10-17T19:16:58+03:00,
1524,53,Female,84886,277.03,2024-01-13T19:16:58+03:00,
1524,53,Female,84886,889.44,2023-12-09T19:16:58+03:00,
1524,53,Female,84886,389.35,2023-07-07T19:16:58+03:00,
1524,53,Female,84886,38.59,2024-02-20T19:16:58+03:00,
1524,53,Female,84886,403.92,2024-02-23T19:16:58+03:00,
1524,53,Female,84886,995.36,2023-08-15T19:16:58+03:00,
1525,39,Female,87448,1004.72,2023-11-01T19:16:58+03:00,
1525,39,Female,87448,832.94,2023-12-20T19:16:58+03:00,
1525,39,Female,87448,23.05,2024-02-27T19:16:58+03:00,
1525,39,Female,87448,741.14,2023-09-02T19:16:58+03:00,
1525,39,Female,87448,315.90,2023-07-30T19:16:58+03:00,
1525,39,Female,87448,377.12,2024-02-19T19:16:58+03:00,
1525,39,Female,87448,50.16,2024-04-07T19:16:58+03:00,
1525,39,Female,87448,1038.68,2023-12-09T19:16:58+03:00,
1525,39,Female,87448,991.21,2023-06-06T19:16:58+03:00,
1525,39,Female,87448,695.52,2023-12-07T19:16:58+03:00,
1525,39,Female,87448,1179.78,2024-01-06T19:16:58+03:00,
1526,74,Female,52410,977.44,2023-07-07T19:16:58+03:00,
1526,74,Female,52410,93.58,2023-07-09T19:16:58+03:00,
1526,74,Female,52410,111.56,2023-06-17T19:16:58+03:00,
1526,74,Female,52410,78.31,2024-04-13T19:16:58+03:00,
1526,74,Female,52410,708.12,2023-10-26T19:16:58+03:00,
1526,74,Female,52410,311.80,2023-06-19T19:16:58+03:00,
1526,74,Female,52410,999.01,2024-01-01T19:16:58+03:00,
1526,74,Female,52410,519.73,2023-11-05T19:16:58+03:00,
1527,43,Female,122867,499.58,2023-06-23T19:16:58+03:00,
1527,43,Female,122867,130.11,2023-07-04T19:16:58+03:00,
1527,43,Female,122867,389.05,2024-05-10T19:16:58+03:00,
1527,43,Female,122867,381.99,2023-11-24T19:16:58+03:00,
1528,41,Male,67212,149.64,2023-10-18T19:16:58+03:00,
1528,41,Male,67212,694.51,2024-02-22T19:16:58+03:00,
1529,18,Female,35432,999.67,2023-07-29T19:16:58+03:00,
1529,18,Female,35432,301.22,2024-02-13T19:16:58+03:00,
1529,18,Female,35432,412.65,2023-07-09T19:16:58+03:00,
1529,18,Female,35432,397.88,2023-12-16T19:16:58+03:00,
1529,18,Female,35432,609.16,2023-11-14T19:16:58+03:00,
1529,18,Female,35432,284.71,2024-03-07T19:16:58+03:00,
1529,18,Female,35432,658.66,2024-02-16T19:16:58+03:00,
1529,18,Female,35432,531.74,2023-06-13T19:16:58+03:00,
1529,18,Female,35432,863.83,2023-12-07T19:16:58+03:00,
1530,28,Female,118420,542.08,2024-03-02T19:16:58+03:00,
1530,28,Female,118420,673.47,2024-03-05T19:16:58+03:00,
1530,28,Female,118420,392.87,2024-02-01T19:16:58+03:00,
1530,28,Female,118420,1205.11,2023-07-25T19:16:58+03:00,
1531,27,Female,109128,768.80,2024-02-07T19:16:58+03:00,
1531,27,Female,109128,520.89,2024-04-21T19:16:58+03:00,
1531,27,Female,109128,341.02,2024-02-12T19:16:58+03:00,
1531,27,Female,109128,172.15,2024-05-17T19:16:58+03:00,
1531,27,Female,109128,1011.79,2024-01-20T19:16:58+03:00,
1533,32,Female,96395,853.95,2023-11-21T19:16:58+03:00,
1533,32,Female,96395,740.90,2024-04-06T19:16:58+03:00,
1533,32,Female,96395,66.16,2023-11-07T19:16:58+03:00,
1533,32,Female,96395,311.65,2024-05-09T19:16:58+03:00,
1534,62,Female,105724,257.92,2023-12-19T19:16:58+03:00,
1534,62,Female,105724,806.31,2023-07-02T19:16:58+03:00,
1534,62,Female,105724,814.46,2024-04-20T19:16:58+03:00,
1534,62,Female,105724,420.66,2023-10-25T19:16:58+03:00,
1535,45,Male,110870,968.13,2024-04-12T19:16:58+03:00,
1535,45,Male,110870,651.65,2023-11-20T19:16:58+03:00,
1535,45,Male,110870,484.68,2024-01-30T19:16:58+03:00,
1535,45,Male,110870,1250.47,2024-01-26T19:16:58+03:00,
1535,45,Male,110870,1186.08,2023-06-09T19:16:58+03:00,
1535,45,Male,110870,278.15,2024-04-25T19:16:58+03:00,
1536,46,Female,85039,1101.17,2023-08-07T19:16:58+03:00,
1536,46,Female,85039,844.62,2023-11-20T19:16:58+03:00,
1536,46,Female,85039,306.61,2023-08-23T19:16:58+03:00,
1536,46,Female,85039,369.41,2024-02-27T19:16:58+03:00,
1537,32,Male,98085,547.26,2023-10-13T19:16:58+03:00,
1537,32,Male,98085,533.11,2023-08-29T19:16:58+03:00,
1537,32,Male,98085,1072.33,2023-06-01T19:16:58+03:00,
1537,32,Male,98085,244.10,2023-09-25T19:16:58+03:00,
1537,32,Male,98085,257.61,2024-04-21T19:16:58+03:00,
1537,32,Male,98085,1184.14,2023-11-24T19:16:58+03:00,
1537,32,Male,98085,275.68,2023-11-28T19:16:58+03:00,
1538,29,Female,78820,467.82,2023-12-12T19:16:58+03:00,
1539,22,Female,50483,275.31,2024-03-01T19:16:58+03:00,
1540,19,Male,129100,320.06,2024-04-26T19:16:58+03:00,
1540,19,Male,129100,797.00,2024-03-23T19:16:58+03:00,
1540,19,Male,129100,846.15,2023-08-23T19:16:58+03:00,
1540,19,Male,129100,1036.13,2024-03-22T19:16:58+03:00,
1540,19,Male,129100,674.14,2024-01-11T19:16:58+03:00,
1540,19,Male,129100,420.55,2023-06-10T19:16:58+03:00,
1541,28,Female,78583,875.90,2023-09-09T19:16:58+03:00,
1541,28,Female,78583,916.83,2024-04-11T19:16:58+03:00,
1541,28,Female,78583,278.89,2023-07-15T19:16:58+03:00,
1541,28,Female,78583,271.33,2023-05-26T19:16:58+03:00,
1541,28,Female,78583,840.28,2023-08-05T19:16:58+03:00,
1542,23,Female,41400,211.23,2023-08-12T19:16:58+03:00,
1542,23,Female,41400,603.06,2024-02-10T19:16:58+03:00,
1542,23,Female,41400,130.78,2024-03-15T19:16:58+03:00,
1542,23,Female,41400,984.43,2023-11-05T19:16:58+03:00,
1542,23,Female,41400,192.86,2024-01-26T19:16:58+03:00,
1543,46,Male,113857,952.31,2023-10-31T19:16:58+03:00,
1543,46,Male,113857,673.27,2024-02-27T19:16:58+03:00,
1543,46,Male,113857,147.49,2023-12-22T19:16:58+03:00,
1543,46,Male,113857,590.73,2024-05-07T19:16:58+03:00,
1543,46,Male,113857,191.23,2023-05-30T19:16:58+03:00,
1543,46,Male,113857,825.12,2023-07-06T19:16:58+03:00,
1544,45,Male,128773,596.63,2023-08-09T19:16:58+03:00,
1544,45,Male,128773,602.45,2024-01-15T19:16:58+03:00,
1544,45,Male,128773,1157.04,2024-04-09T19:16:58+03:00,
1545,61,Female,82555,674.40,2023-09-03T19:16:58+03:00,
1545,61,Female,82555,544.56,2023-11-22T19:16:58+03:00,
1545,61,Female,82555,127.28,2024-04-09T19:16:58+03:00,
1545,61,Female,82555,1098.78,2024-03-20T19:16:58+03:00,
1545,61,Female,82555,521.63,2024-03-04T19:16:58+03:00,
1545,61,Female,82555,266.14,2023-10-13T19:16:58+03:00,
1545,61,Female,82555,929.75,2023-11-22T19:16:58+03:00,
1546,63,Female,74726,1092.15,2023-10-01T19:16:58+03:00,
1546,63,Female,74726,1197.79,2024-03-01T19:16:58+03:00,
1546,63,Female,74726,1149.36,2024-02-16T19:16:58+03:00,
1547,40,Female,110228,780.25,2023-07-23T19:16:58+03:00,
1547,40,Female,110228,1252.85,2023-06-22T19:16:58+03:00,
1547,40,Female,110228,1118.67,2023-09-07T19:16:58+03:00,
1547,40,Female,110228,293.50,2023-09-17T19:16:58+03:00,
1547,40,Female,110228,784.76,2023-11-14T19:16:58+03:00,
1547,40,Female,110228,257.55,2023-08-12T19:16:58+03:00,
1547,40,Female,110228,1287.19,2024-02-19T19:16:58+03:00,
1547,40,Female,110228,1250.33,2023-09-14T19:16:58+03:00,
1547,40,Female,110228,834.96,2024-02-13T19:16:58+03:00,
1547,40,Female,110228,1394.56,2023-12-16T19:16:58+03:00,
1547,40,Female,110228,368.85,2023-09-22T19:16:58+03:00,
1547,40,Female,110228,247.26,2023-12-23T19:16:58+03:00,
1547,40,Female,110228,1324.06,2024-01-22T19:16:58+03:00,
1547,40,Female,110228,349.87,2023-06-23T19:16:58+03:00,
1547,40,Female,110228,837.31,2024-05-08T19:16:58+03:00,
1548,27,Male,80858,811.30,2023-11-08T19:16:58+03:00,
1548,27,Male,80858,88.47,2023-06-29T19:16:58+03:00,
1548,27,Male,80858,760.60,2023-11-16T19:16:58+03:00,
1548,27,Male,80858,884.95,2023-12-27T19:16:58+03:00,
1548,27,Male,80858,87.31,2024-04-17T19:16:58+03:00,
1548,27,Male,80858,465.62,2023-07-11T19:16:58+03:00,
1548,27,Male,80858,295.95,2024-03-24T19:16:58+03:00,
1549,46,Male,126113,1296.25,2023-11-10T19:16:58+03:00,
1549,46,Male,126113,1332.29,2024-03-18T19:16:58+03:00,
1549,46,Male,126113,991.26,2023-11-16T19:16:58+03:00,
1549,46,Male,126113,652.17,2023-11-04T19:16:58+03:00,
1549,46,Male,126113,771.88,2024-03-19T19:16:58+03:00,
1549,46,Male,126113,1344.57,2024-04-19T19:16:58+03:00,
1549,46,Male,126113,878.45,2024-04-23T19:16:58+03:00,
1549,46,Male,126113,180.05,2023-11-05T19:16:58+03:00,
1550,19,Female,42027,61.50,2024-03-30T19:16:58+03:00,
1550,19,Female,42027,186.45,2023-09-28T19:16:58+03:00,
1550,19,Female,42027,993.29,2024-04-04T19:16:58+03:00,
1550,19,Female,42027,895.54,2023-12-04T19:16:58+03:00,
1550,19,Female,42027,319.80,2023-11-24T19:16:58+03:00,
1550,19,Female,42027,748.58,2023-08-14T19:16:58+03:00,
1551,29,Male,76593,209.99,2024-02-23T19:16:58+03:00,
1551,29,Male,76593,192.69,2024-03-02T19:16:58+03:00,
1551,29,Male,76593,1152.07,2024-04-18T19:16:58+03:00,
1551,29,Male,76593,774.90,2023-12-07T19:16:58+03:00,
1551,29,Male,76593,26.88,2023-06-01T19:16:58+03:00,
1551,29,Male,76593,930.43,2023-12-21T19:16:58+03:00,
1551,29,Male,76593,1094.73,2023-06-24T19:16:58+03:00,
1552,69,Male,101787,623.40,2023-08-16T19:16:58+03:00,
1554,37,Female,119318,809.66,2024-03-10T19:16:58+03:00,
1554,37,Female,119318,953.68,2023-10-23T19:16:58+03:00,
1555,45,Female,112062,468.62,2024-02-14T19:16:58+03:00,
1555,45,Female,112062,743.01,2023-12-02T19:16:58+03:00,
1555,45,Female,112062,825.60,2023-08-14T19:16:58+03:00,
1555,45,Female,112062,235.68,2023-09-11T19:16:58+03:00,
1555,45,Female,112062,431.67,2023-11-01T19:16:58+03:00,
1555,45,Female,112062,427.90,2023-09-28T19:16:58+03:00,
1555,45,Female,112062,675.45,2023-12-04T19:16:58+03:00,
1556,32,Male,41889,842.53,2024-02-05T19:16:58+03:00,
1556,32,Male,41889,195.90,2024-03-17T19:16:58+03:00,
1556,32,Male,41889,31.99,2024-03-14T19:16:58+03:00,
1556,32,Male,41889,19.03,2024-04-04T19:16:58+03:00,
1557,40,Female,113699,876.92,2024-03-20T19:16:58+03:00,
1557,40,Female,113699,80.93,2024-05-09T19:16:58+03:00,
1557,40,Female,113699,368.33,2023-09-15T19:16:58+03:00,
1557,40,Female,113699,335.46,2023-12-22T19:16:58+03:00,
1557,40,Female,113699,1029.01,2023-07-04T19:16:58+03:00,
1558,22,Female,51937,158.47,2023-07-28T19:16:58+03:00,
1558,22,Female,51937,706.69,2023-08-18T19:16:58+03:00,
1558,22,Female,51937,156.98,2024-03-02T19:16:58+03:00,
1558,22,Female,51937,471.87,2024-01-13T19:16:58+03:00,
1558,22,Female,51937,377.49,2024-01-13T19:16:58+03:00,
1558,22,Female,51937,744.79,2023-08-26T19:16:58+03:00,
1558,22,Female,51937,17.59,2024-01-03T19:16:58+03:00,
1559,18,Male,31164,208.70,2023-08-18T19:16:58+03:00,
1559,18,Male,31164,287.10,2023-07-09T19:16:58+03:00,
1559,18,Male,31164,297.02,2024-04-10T19:16:58+03:00,
1559,18,Male,31164,652.75,2023-11-13T19:16:58+03:00,
1559,18,Male,31164,703.13,2024-04-27T19:16:58+03:00,
1559,18,Male,31164,173.64,2023-10-15T19:16:58+03:00,
1559,18,Male,31164,660.50,2024-04-17T19:16:58+03:00,
1560,62,Female,51843,807.48,2023-12-12T19:16:58+03:00,
1560,62,Female,51843,507.69,2023-08-01T19:16:58+03:00,
1560,62,Female,51843,946.23,2023-08-31T19:16:58+03:00,
1560,62,Female,51843,690.90,2024-04-26T19:16:58+03:00,
1561,30,Female,118343,143.95,2023-09-28T19:16:58+03:00,
1561,30,Female,118343,1338.40,2023-08-30T19:16:58+03:00,
1561,30,Female,118343,1142.20,2023-07-09T19:16:58+03:00,
1561,30,Female,118343,1085.06,2024-01-28T19:16:58+03:00,
1562,43,Male,116932,724.02,2023-07-22T19:16:58+03:00,
1563,32,Female,87459,630.35,2023-09-19T19:16:58+03:00,
1564,34,Female,102934,353.38,2024-02-04T19:16:58+03:00,
1564,34,Female,102934,984.52,2024-05-09T19:16:58+03:00,
1564,34,Female,102934,294.18,2023-12-26T19:16:58+03:00,
1564,34,Female,102934,1125.76,2024-01-07T19:16:58+03:00,
1564,34,Female,102934,1014.59,2023-08-22T19:16:58+03:00,
1564,34,Female,102934,54.17,2024-01-02T19:16:58+03:00,
1564,34,Female,102934,459.38,2024-04-20T19:16:58+03:00,
1565,18,Female,75051,569.41,2023-10-23T19:16:58+03:00,
1565,18,Female,75051,726.42,2024-01-26T19:16:58+03:00,
1565,18,Female,75051,276.01,2023-09-06T19:16:58+03:00,
1565,18,Female,75051,1138.67,2023-06-24T19:16:58+03:00,
1565,18,Female,75051,703.06,2024-03-17T19:16:58+03:00,
1566,31,Female,80531,267.84,2024-02-24T19:16:58+03:00,
1566,31,Female,80531,24.17,2023-06-09T19:16:58+03:00,
1566,31,Female,80531,770.81,2024-01-26T19:16:58+03:00,
1566,31,Female,80531,77.67,2023-10-20T19:16:58+03:00,
1566,31,Female,80531,605.06,2023-09-08T19:16:58+03:00,
1566,31,Female,80531,630.34,2023-10-21T19:16:58+03:00,
1566,31,Female,80531,890.56,2023-09-12T19:16:58+03:00,
1567,27,Female,93046,670.11,2024-02-03T19:16:58+03:00,
1567,27,Female,93046,406.93,2023-12-29T19:16:58+03:00,
1567,27,Female,93046,333.03,2023-08-07T19:16:58+03:00,
1567,27,Female,93046,1179.65,2024-04-12T19:16:58+03:00,
1567,27,Female,93046,629.92,2023-08-11T19:16:58+03:00,
1567,27,Female,93046,416.91,2023-08-16T19:16:58+03:00,
1567,27,Female,93046,361.31,2024-04-26T19:16:58+03:00,
1568,29,Female,76010,982.20,2023-10-12T19:16:58+03:00,
1568,29,Female,76010,1005.85,2024-03-04T19:16:58+03:00,
1568,29,Female,76010,265.12,2023-08-24T19:16:58+03:00,
1568,29,Female,76010,190.80,2024-04-15T19:16:58+03:00,
1568,29,Female,76010,898.57,2024-02-06T19:16:58+03:00,
1569,32,Female,117884,1050.79,2023-09-09T19:16:58+03:00,
1569,32,Female,117884,244.14,2023-12-28T19:16:58+03:00,
1569,32,Female,117884,1014.06,2023-09-04T19:16:58+03:00,
1569,32,Female,117884,1330.67,2023-12-04T19:16:58+03:00,
1569,32,Female,117884,1159.32,2024-05-20T19:16:58+03:00,
1569,32,Female,117884,576.72,2023-10-01T19:16:58+03:00,
1569,32,Female,117884,498.38,2024-03-17T19:16:58+03:00,
1570,19,Male,121882,1006.48,2024-03-01T19:16:58+03:00,
1570,19,Male,121882,1242.59,2024-03-22T19:16:58+03:00,
1570,19,Male,121882,45.98,2023-11-07T19:16:58+03:00,
1570,19,Male,121882,812.12,2023-09-07T19:16:58+03:00,
1570,19,Male,121882,315.53,2024-03-17T19:16:58+03:00,
1570,19,Male,121882,510.59,2023-10-21T19:16:58+03:00,
1570,19,Male,121882,599.36,2023-08-20T19:16:58+03:00,
1570,19,Male,121882,522.84,2023-12-02T19:16:58+03:00,
1570,19,Male,121882,203.71,2023-06-08T19:16:58+03:00,
1570,19,Male,121882,1226.04,2023-11-22T19:16:58+03:00,
1571,40,Male,126394,1179.85,2023-08-07T19:16:58+03:00,
1571,40,Male,126394,71.17,2024-05-02T19:16:58+03:00,
1571,40,Male,126394,377.73,2024-04-26T19:16:58+03:00,
1572,53,Female,102381,375.81,2023-11-04T19:16:58+03:00,
1572,53,Female,102381,1192.76,2023-12-03T19:16:58+03:00,
1573,52,Female,95079,943.68,2023-06-29T19:16:58+03:00,
1573,52,Female,95079,124.54,2024-02-22T19:16:58+03:00,
1573,52,Female,95079,518.70,2023-06-13T19:16:58+03:00,
1573,52,Female,95079,1049.68,2024-03-13T19:16:58+03:00,
1573,52,Female,95079,1041.26,2023-08-26T19:16:58+03:00,
1573,52,Female,95079,515.41,2024-03-29T19:16:58+03:00,
1573,52,Female,95079,485.13,2024-05-19T19:16:58+03:00,
1573,52,Female,95079,303.65,2023-09-19T19:16:58+03:00,
1573,52,Female,95079,213.06,2023-09-02T19:16:58+03:00,
1573,52,Female,95079,921.61,2024-02-20T19:16:58+03:00,
1573,52,Female,95079,648.42,2023-09-04T19:16:58+03:00,
1573,52,Female,95079,267.38,2024-01-15T19:16:58+03:00,
1573,52,Female,95079,889.80,2023-11-24T19:16:58+03:00,
1574,43,Male,129092,795.75,2023-09-13T19:16:58+03:00,
1574,43,Male,129092,1392.53,2024-03-23T19:16:58+03:00,
1575,24,Female,60274,640.02,2023-09-24T19:16:58+03:00,
1575,24,Female,60274,58.76,2023-08-14T19:16:58+03:00,
1575,24,Female,60274,57.05,2023-05-30T19:16:58+03:00,
1575,24,Female,60274,175.58,2023-09-05T19:16:58+03:00,
1575,24,Female,60274,564.05,2023-11-01T19:16:58+03:00,
1575,24,Female,60274,897.75,2024-02-07T19:16:58+03:00,
1575,24,Female,60274,655.34,2023-08-21T19:16:58+03:00,
1575,24,Female,60274,180.00,2024-02-25T19:16:58+03:00,
1576,36,Female,114213,1328.99,2023-12-25T19:16:58+03:00,
1576,36,Female,114213,788.19,2024-01-05T19:16:58+03:00,
1576,36,Female,114213,1392.65,2023-07-19T19:16:58+03:00,
1576,36,Female,114213,491.07,2024-03-07T19:16:58+03:00,
1576,36,Female,114213,761.51,2023-11-11T19:16:58+03:00,
1577,24,Male,62813,667.66,2023-06-03T19:16:58+03:00,
1577,24,Male,62813,165.58,2023-08-09T19:16:58+03:00,
1577,24,Male,62813,194.31,2024-03-31T19:16:58+03:00,
1577,24,Male,62813,982.24,2023-06-09T19:16:58+03:00,
1577,24,Male,62813,344.18,2023-09-15T19:16:58+03:00,
1577,24,Male,62813,566.45,2023-11-20T19:16:58+03:00,
1577,24,Male,62813,570.13,2024-02-05T19:16:58+03:00,
1577,24,Male,62813,762.43,2023-12-17T19:16:58+03:00,
1577,24,Male,62813,689.02,2023-10-17T19:16:58+03:00,
1577,24,Male,62813,39.82,2024-04-28T19:16:58+03:00,
1577,24,Male,62813,984.51,2023-10-05T19:16:58+03:00,
1577,24,Male,62813,226.51,2023-11-19T19:16:58+03:00,
1577,24,Male,62813,377.37,2023-05-31T19:16:58+03:00,
1578,47,Female,115724,467.51,2023-08-18T19:16:58+03:00,
1578,47,Female,115724,135.41,2023-12-29T19:16:58+03:00,
1578,47,Female,115724,442.96,2023-11-18T19:16:58+03:00,
1579,31,Female,105522,964.75,2023-06-08T19:16:58+03:00,
1579,31,Female,105522,1011.81,2023-08-23T19:16:58+03:00,
1580,34,Female,95901,711.52,2024-04-29T19:16:58+03:00,
1581,22,Female,110905,372.68,2023-12-31T19:16:58+03:00,
1581,22,Female,110905,663.46,2023-11-06T19:16:58+03:00,
1581,22,Female,110905,1038.69,2023-10-22T19:16:58+03:00,
1581,22,Female,110905,781.42,2023-06-09T19:16:58+03:00,
1581,22,Female,110905,328.65,2024-02-23T19:16:58+03:00,
1582,35,Female,128257,333.09,2023-10-05T19:16:58+03:00,
1582,35,Female,128257,699.99,2023-06-30T19:16:58+03:00,
1582,35,Female,128257,888.80,2023-08-14T19:16:58+03:00,
1582,35,Female,128257,557.98,2024-04-30T19:16:58+03:00,
1582,35,Female,128257,836.22,2023-12-19T19:16:58+03:00,
1582,35,Female,128257,509.28,2023-07-20T19:16:58+03:00,
1582,35,Female,128257,788.23,2024-05-15T19:16:58+03:00,
1582,35,Female,128257,339.67,2023-09-04T19:16:58+03:00,
1582,35,Female,128257,1223.78,2024-02-04T19:16:58+03:00,
1582,35,Female,128257,338.46,2023-10-24T19:16:58+03:00,
1582,35,Female,128257,272.38,2023-07-19T19:16:58+03:00,
1582,35,Female,128257,609.05,2024-03-23T19:16:58+03:00,
1583,53,Male,84228,400.08,2023-11-10T19:16:58+03:00,
1583,53,Male,84228,12.85,2023-10-19T19:16:58+03:00,
1583,53,Male,84228,951.09,2023-06-13T19:16:58+03:00,
1584,76,Male,47541,451.62,2024-02-25T19:16:58+03:00,
1584,76,Male,47541,217.32,2023-06-01T19:16:58+03:00,
1584,76,Male,47541,603.10,2024-02-14T19:16:58+03:00,
1584,76,Male,47541,690.76,2023-07-09T19:16:58+03:00,
1585,57,Female,90270,635.71,2023-11-04T19:16:58+03:00,
1585,57,Female,90270,38.31,2023-11-12T19:16:58+03:00,
1585,57,Female,90270,1.02,2024-04-20T19:16:58+03:00,
1586,34,Male,91036,429.98,2023-10-30T19:16:58+03:00,
